KEYCLI|CLIE_CODIGO|NOMBRE
530051663|900076338|KOPPERT CHILE S.A.
600140940|900076339|COMERCIO INTERNACIONAL TAGLER SPA
530143620|900076340|ALFA M R GUANTES LTDA.
001056084|900076341|COM Y LAB ECOGESTION AMBIENTAL LTDA.
810056419|900076342|JUAN MANUEL AZCORBEBEITIA LTDA
820056419|900076343|JUAN MANUEL AZCORBEBEITIA LTDA
500056084|900076344|COM Y LAB ECOGESTION AMBIENTAL LTDA.
520056084|900076345|COM Y LAB ECOGESTION AMBIENTAL LTDA.
530056084|900076346|COM Y LAB ECOGESTION AMBIENTAL LTDA.
600056084|900076347|COM Y LAB ECOGESTION AMBIENTAL LTDA.
610056084|900076348|COM Y LAB ECOGESTION AMBIENTAL LTDA.
220056399|900076349|CARNEGIE INSTITUTION OF WASHIN GTON
001052040|900076354|AGRO-APICULTURA LIMITADADOM
001056942|900076355|EMPRESA LIPIGAS S.A
710056084|900076356|COM Y LAB ECOGESTION AMBIENTAL LTDA.
720056084|900076357|COM Y LAB ECOGESTION AMBIENTAL LTDA.
730056084|900076358|COM Y LAB ECOGESTION AMBIENTAL LTDA.
740056084|900076359|COM Y LAB ECOGESTION AMBIENTAL LTDA.
260142800|900076360|INSTITUTO FOMENTO PESQUERO
290049175|900076361|LAB INTERNACIONAL PHARMACORP SBO S.A
680177180|900076362|LEMACO SPA
820056069|900076363|BEAUTY BRANDS CHILE SPA
780056792|900076364|INTAC PROCESOS SPA
190056084|900076365|COM Y LAB ECOGESTION AMBIENTAL LTDA.
620056084|900076366|COM Y LAB ECOGESTION AMBIENTAL LTDA.
650056084|900076367|COM Y LAB ECOGESTION AMBIENTAL LTDA.
660056084|900076368|COM Y LAB ECOGESTION AMBIENTAL LTDA.
820056418|900076369|CENTRO ABASTECIMIENTO DE MAGAL LANES
240056415|900076370|DEMARCACION VIAL Y OBRAS CIVIL ES OPRO L
680056084|900076373|COM Y LAB ECOGESTION AMBIENTAL LTDA.
820054261|900076375|CELLSTAR CHILE SA MOVIL
290056084|900076376|COM Y LAB ECOGESTION AMBIENTAL LTDA.
280056084|900076377|COM Y LAB ECOGESTION AMBIENTAL LTDA.
260056084|900076378|COM Y LAB ECOGESTION AMBIENTAL LTDA.
240056084|900076379|COM Y LAB ECOGESTION AMBIENTAL LTDA.
230056084|900076380|COM Y LAB ECOGESTION AMBIENTAL LTDA.
680056249|900076382|ING. Y SEG. INDUSTRIAL KS LTDA
690021434|900076384|INVERSIONES Y SERV.COM. TRANS WARRANTS 
750054145|900076385|FLORES COMERCIAL S.A
650119380|900076386|COM DE PROD. PARA LABORATORIOS E IND. LT
001057306|900076389|AVANTEC SA
001056867|900076390|SIRAGO Y CIA LTDA
001057307|900076391|ACANTO S.A.
660057308|900076392|BERNANDO AMTHAVER EIRL
001056794|900076393|SOCIEDAD ELECTROCHAVEZ LTDA.
001056636|900076394|IMPORT DISTRIBUID COMERCIALIZ VIUTY LTDA
001550700|900076395|CARTULINAS CMPC SPA
001057308|900076396|BERNANDO AMTHAVER EIRL
290050969|900076397|AMERICAN AIR SPA.
001057350|900076398|GOLDENFROST S.A.
001057349|900076399|GOLDENFROST S.A.
260159740|900076401|DISTRIBUIDORA CUMMINS CHILE S.A.
750157520|900076402|GARMENDIA MACUS S.A
710055153|900076403|DROGUERIA HOFMANN SAC
500057291|900076404|SAAM LOGISTICS S.A
001057477|900076405|ORBITAL S.A.
280057474|900076406|VALDES Y CARRASCO LTDA
001057475|900076407|COMER E IMPORTADORA PRO-GIFT L TDA
001057179|900076408|VEGAS CHILE SPA
001057286|900076409|BYC PRODUCCIONES PUBLICITARIAS SPA
680057418|900076412|SOC AGRICOLA CATO SA
690057419|900076413|COMERCIALIZADORA PROMANSA SPA
600051791|900076414|APL LOGISTICS CHILE S A
780055367|900076415|SUBSECRETARIA DE SERVICIOS SOC IALES
230057288|900076417|SANDRA RAMIREZ IBARBE
001057289|900076418|BIOMEDIKA SPA
720055417|900076419|RENTOKIL INITIAL CHILE SPA
001954641|900076421|CNB-DIBER LTDA
770057278|900076422|INMUNHO LTDA
001056882|900076423|IMPORT-EXPORT DISTRIB Y COM MU NDIMED LT
290052535|900076424|DON HUGO S.A.
650054257|900076425|LE-BLANC SPA
001057158|900076426|UNIVERSIDAD DE AYSEN
260057209|900076429|SOC COM E IND TRAMYMEC Y CIA L TDA
720057199|900076431|DIJON COMERCIAL LIMITADA
730057199|900076432|DIJON COMERCIAL LIMITADA
500056794|900076433|SOCIEDAD ELECTROCHAVEZ LTDA.
001056957|900076434|SOCIEDAD COMERCIAL FOX LTDA
280149470|900076435|DROGUERIA ANTOFAGASTA LIMITADA
220149470|900076436|DROGUERIA ANTOFAGASTA LIMITADA
200149470|900076437|DROGUERIA ANTOFAGASTA LIMITADA
500149470|900076438|DROGUERIA ANTOFAGASTA LIMITADA
001055095|900076441|FORESTAL MAIHUE LIMITADA
780056705|900076442|V Y C DIS. DE PREND. DE VESTIR LTDA
600053502|900076443|TROB SPA
610053502|900076444|TROB SPA
620053502|900076445|TROB SPA
260057362|900076447|INSUMOS GAST TOMAS TAPIA E.I.R.L.
240057363|900076448|IBAR RODRIGO MANZANO REQUENA
190053502|900076449|TROB SPA
500053502|900076450|TROB SPA
520053502|900076451|TROB SPA
260057142|900076452|MOP-DIRECCION DE AEROPUERTOS
710130910|900076453|HALES HERMANOS Y CIA LTDA
280053268|900076454|DOLE CHILE S.A.
001057348|900076455|IMPORTADORA Y DISTRIBUIDORA DE INSUR SPA
001057320|900076457|COM Y SERVICIOS INTEGRALES OCT AVIO HERB
800057248|900076458|DISTRIBUIDORA LOS ROBLES LTDA
530159850|900076459|IMP COM Y DIST ROYAL CANIN CHI LE LTDA
780057477|900076460|ORBITAL S.A.
720057477|900076461|ORBITAL S.A.
260057268|900076462|COMERCIAL AUSTRAL LTDA.
001057232|900076464|MARIO CHACON E HIJOS LTDA
280042611|900076465|ARGOS CHILE S.P.A.
690057154|900076466|SOC COMERCIAL EN ACERO Y TECNO LOGIA ACE
600056249|900076467|ING. Y SEG. INDUSTRIAL KS LTDA
530173070|900076468|EXXIMMED 2000 SPA
001053758|900076469|ALVAREZ E HIJO LIMITADA
620053780|900076470|COMERCIALIZADORA DE ARTICULOS MEDICOS S.
740057199|900076471|DIJON COMERCIAL LIMITADA
750057199|900076472|DIJON COMERCIAL LIMITADA
770057199|900076473|DIJON COMERCIAL LIMITADA
800057199|900076474|DIJON COMERCIAL LIMITADA
780057199|900076475|DIJON COMERCIAL LIMITADA
810057199|900076476|DIJON COMERCIAL LIMITADA
820057199|900076477|DIJON COMERCIAL LIMITADA
820142040|900076478|CAFE HAITI AHUMADA LTDA.
520149470|900076479|DROGUERIA ANTOFAGASTA LIMITADA
530149470|900076480|DROGUERIA ANTOFAGASTA LIMITADA
600149470|900076481|DROGUERIA ANTOFAGASTA LIMITADA
610149470|900076482|DROGUERIA ANTOFAGASTA LIMITADA
650149470|900076483|DROGUERIA ANTOFAGASTA LIMITADA
680149470|900076484|DROGUERIA ANTOFAGASTA LIMITADA
650053502|900076485|TROB SPA
660053502|900076486|TROB SPA
680053502|900076487|TROB SPA
690053502|900076488|TROB SPA
710053502|900076489|TROB SPA
720053502|900076490|TROB SPA
530053502|900076491|TROB SPA
290056406|900076492|COMERCIALIZADORA DP TRADING LI MITADA
500057300|900076493|FAES FARMA SALUD Y NUTRICION L TDA
620053380|900076494|TECNOLOGIA PARA EL LABORATORIO LTDA
220055760|900076495|DESARROLLOS ALIMENTICIOS S.A
001056446|900076496|CAROLINA A MORA LOPEZ SERV COM PUTACIONA
001057420|900076498|FEIFAN CHILE SPA
001057421|900076499|PACKS AND LABELS TRANSPORT LIM ITADA
800056275|900076502|COMERCIALIZADORA NOVAVERDE SA
820056275|900076503|COMERCIALIZADORA NOVAVERDE SA
710014802|900076504|DISTRIBUIDORA KOSLAN SPA
500154620|900076507|SAVIA INVERSIONES LTDA
500055489|900076508|COMERCIAL E IMPORTADORA AUDIOM USICA SP
770056740|900076509|SOC COMERCIALIZADORA DULCE OLI VO LTDA
750052822|900076510|C CRAMER PROD AROMATI. S.A.C.I
220051791|900076511|APL LOGISTICS CHILE S A
001057279|900076512|BIG TRAIL SERVICE CHILE LTDA
780055185|900076513|BOS Y COMPANIA LIMITADA
660057045|900076514|FABIAN ROBUSCHI Y CIA. LTDA
280054668|900076515|VALVERDE NORAMBUENA SPA
730212000|900076516|ZEREGA Y CIA LTDA.
520057119|900076517|DENKERS CHILE SPA
001057224|900076518|SOC FLOW CONTROL ING LTDA
001057233|900076520|IMP. Y COM. JYS SPA
690300000|900076521|EMB. DE LOS ESTADOS UNIDOS DE A AMERICA
730051750|900076522|PROD E INSUMOS BIOTECNOLOGICOS SA
710149470|900076523|DROGUERIA ANTOFAGASTA LIMITADA
720149470|900076524|DROGUERIA ANTOFAGASTA LIMITADA
730149470|900076525|DROGUERIA ANTOFAGASTA LIMITADA
740149470|900076526|DROGUERIA ANTOFAGASTA LIMITADA
750149470|900076527|DROGUERIA ANTOFAGASTA LIMITADA
770149470|900076528|DROGUERIA ANTOFAGASTA LIMITADA
780149470|900076529|DROGUERIA ANTOFAGASTA LIMITADA
730053502|900076530|TROB SPA
740053502|900076531|TROB SPA
750053502|900076532|TROB SPA
770053502|900076533|TROB SPA
780053502|900076534|TROB SPA
800053502|900076535|TROB SPA
810053502|900076536|TROB SPA
600151180|900076537|ELECTROLUX CHILE SA
600151190|900076538|ELECTROLUX CHILE SA
740056490|900076539|GATEL COMUNICACIONES LTDA
260055388|900076540|SMC CORPORATION CHILE S.A
200045180|900076541|B Y B FARMACEUTICA LIMITADA
001057474|900076542|VALDES Y CARRASCO LTDA
730056275|900076544|COMERCIALIZADORA NOVAVERDE SA
500057444|900076545|DIST DE PROD DE LIMPIEZA IND P ROCLEAN 
260057445|900076546|ASESORIAS INVERSIONES 360 SAT LTDA
710056069|900076549|BEAUTY BRANDS CHILE SPA
290616800|900076550|TE CONNECTIVITY INDUSTRIAL Y C OM. CHILE
650052698|900076551|NEMO CHILE S.A
800055443|900076552|ASESORIAS NAC. E INTERNACIONES DESARROLL
720053380|900076553|TECNOLOGIA PARA EL LABORATORIO LTDA
730053380|900076554|TECNOLOGIA PARA EL LABORATORIO LTDA
290053622|900076555|INSUMOS INDUSTRIALES MELBA LTD A
240053955|900076556|COMER DE EQUIPOS E INSUMOS MED ICOS LTDA
001019279|900076557|COMERC. NUTRECO CHILE LTDA
260056814|900076560|SISTEMAS DE PURIFICACION BIO L IGHT S A
783000126|900077580|CENTRO DE ABASTECI PTO MONTT
001057259|900077675|HOTEL ARICA LTDA
003000149|900077712|GOLDEN CROWN ING Y SOL TEC SPA
720058185|900077713|COM IMPORT Y EXPORT PROCEED IN TERN LTD
290052870|900077715|VICTORINOX ANDES S.A
680157220|900078277|GLOBAL HEALTHCARE CHILE L P OF DE REP E
283000148|900077708|ECO SHOWER SPA
303000149|900077709|GOLDEN CROWN ING Y SOL TEC SPA
540057686|900077720|FLEXING CHILE SPA
290051327|900077721|CAMANCHACA PESCA SUR S.A
710148000|900077722|INSTITUTO SANITAS S.A
230056191|900078034|IMPORTADORA MEDIALOGISTICS LIM ITADA
003000216|900078067|IBEROPLAST SPA
003000217|900078068|SOCIEDAD OPTIMUS CHILE SPA
503000234|900078184|ROGERS SPA
240052767|900077496|BIOHYDRO.CL S.A.C.
230052767|900077497|BIOHYDRO.CL S.A.C.
220052767|900077498|BIOHYDRO.CL S.A.C.
200052767|900077499|BIOHYDRO.CL S.A.C.
190052767|900077500|BIOHYDRO.CL S.A.C.
500052767|900077501|BIOHYDRO.CL S.A.C.
520052767|900077502|BIOHYDRO.CL S.A.C.
280052767|900077503|BIOHYDRO.CL S.A.C.
680053329|900077538|TEAM FOODS CHILE SPA
003000161|900077745|EIT LOGISTICA SA
770058035|900077746|HADSA SPA
003000250|900078305|COMERCIALIZADORA ARTCO LTDA
303000190|900078309|SUB DEL MINISTERIO DE EDU PUBL
001057438|900076562|IMPORT FULL NEUMATICO
260052837|900076564|IMPORTADORA Y COMERCIALIZADORA BLUEMEDIC
240055048|900076565|TRANSPORTES Y LOGISTICA SANTA INES LTDA
240054809|900076566|COMERCIAL MOTORSHOP LTDA
001057255|900076567|EQUINTEC SPA
001057256|900076568|JOHN CRANE CHILE SA
800149470|900076570|DROGUERIA ANTOFAGASTA LIMITADA
810149470|900076571|DROGUERIA ANTOFAGASTA LIMITADA
820149470|900076572|DROGUERIA ANTOFAGASTA LIMITADA
680052822|900076573|C CRAMER PROD AROMATI. S.A.C.I
680055136|900076574|ELABORADORA DE COBRE VINA DEL MAR SA
260057322|900076576|SERMAIND SUPPLY CO SPA
820053502|900076577|TROB SPA
240052955|900076578|MAGENS S.A.
650053865|900076579|MEDICAL FACTORY SPA
690056490|900076580|GATEL COMUNICACIONES LTDA
290056957|900076581|SOCIEDAD COMERCIAL FOX LTDA
290056895|900076584|EIFFAGE ENERGIA CHILE LTDA
280057476|900076585|ING MANTENIMENTO Y AUTOMATIZAC ION DE P
730057180|900076586|SOCIEDAD ANDES INGENIERIA LIMI TADA
500056841|900076587|BPH S.A.
001057469|900076588|ECKART ALIMENTOS SPA
300057448|900076589|GLORIA BAVESTRELLO DIAZ
001057449|900076590|PUBLICACIONES STAMMHEIN LTDA
810025936|900076593|4
770052837|900076594|IMPORTADORA Y COMERCIALIZADORA BLUEMEDIC
260057508|900076596|COVACLEAN INGENIERIA Y SERVICI OS LTDA
690057509|900076597|IMPORTADORA ZUVAR SPA
260057513|900076598|SOCIEDAD RENT CAR EMM LTDA
001057514|900076599|SOCIEDAD COM BEHNKE ALONSO LTD A.
770156490|900076601|SOCIEDAD EDUCACIONAL DEL MAULE S.A.
500056821|900076602|FCK INGENIERA LTDA.
260057121|900076603|FERRETERIA FERNORTE IND LTDA
500057439|900076604|CHRISTOF RIEGEL DIS Y COM DE P ROD ELEC
650057440|900076606|COMERCIAL EMBATEC LIMITADA
710055252|900076607|COM IMPORT Y EXPORT PROCEED IN TERN LTDA
220148560|900076610|VOITH TURBO S.A.
690057248|900076612|DISTRIBUIDORA LOS ROBLES LTDA
600175450|900076614|SOC. COMERCIAL OFICINTA LTDA
710161800|900076615|PUGA MUJICA ASOCIADOS S.A.
280165530|900076616|FARMACIAS DE SIMILARES CHILE S.A
240053380|900076617|TECNOLOGIA PARA EL LABORATORIO LTDA
230140590|900076618|WILLIAMSON INDUSTRIAL SADOM
290057319|900076619|SOC DEL SARTEN Y EL BUEN COMER SPA
290171700|900076620|IMPORTADORA Y COM E BOOKS SA
001057211|900076621|EL AGUATERO E.I.R.L.
240057132|900076622|VECCHIOLA SA
240010104|900076623|BIANCARDI Y COMPANIA LIMITADA
200174710|900076624|FOTOGRAFICA FULL COLOR LTDA
820663900|900076625|SOCIEDAD HIPODROMO CHILE S.A.
610055875|900076626|MERCADO NACIONAL S.A.
220057062|900076627|SOCIEDAD AS GROUP SPA
780057244|900076633|SALMONES CAMANCHACA S.A
680056731|900076634|CENTRAL DE ABASTECIMIENTO DEL S.N.S.S
780057072|900076635|COCA-COLA EMBONOR S.A
650057072|900076636|COCA-COLA EMBONOR S.A
690057072|900076637|COCA-COLA EMBONOR S.A
500057072|900076638|COCA-COLA EMBONOR S.A
650057073|900076639|COCA-COLA EMBONOR S.A
690057073|900076640|COCA-COLA EMBONOR S.A
500057073|900076641|COCA-COLA EMBONOR S.A
500054332|900076642|DIST Y COM DE PRODUC MEDICOS B IONHEALTH
001057342|900076643|IMP Y COM. CLAUDIA LARRONDO B EIRL
280146730|900076644|GOLDENFROST S A
260051130|900076645|ROLAND VORWERK Y CIA LTDA
660331700|900076646|AGRICOLA U.A.C. LTDA
001057268|900076647|COMERCIAL AUSTRAL LTDA.
300057259|900076650|HOTEL ARICA LTDA
500057260|900076651|OCEANQUIMICA S.A.
810057261|900076652|COMERCIAL TIMAUKEL EIRL
001057262|900076653|COMERCIAL T-REX SAFETY LIMITAD A
280056287|900076655|SOC VINICOLA MIGUEL TORRES SA
001056463|900076656|SAAM
690056463|900076657|SAAM
690057341|900076660|FABRICACION DE EQUIPOS DE SIMU LACION E
001057369|900076661|RACE FUELS CHILE SPA
280057272|900076662|SOC COM EBERLEIN Y CIA LTDA
001057396|900076663|QUIMICK S.P.A.
770053268|900076664|DOLE CHILE S.A.
690166820|900076665|AUTOMOTRIZ PORTILLO PIRAMIDE SPA
610175330|900076666|CHILEAN TRADING COMPANY S.A
690054963|900076667|CAJA DE PREVISION DE LA DEFENS A NACION
220057145|900076668|C Y T ASESORIAS E IMPORT GEN
001057246|900076671|CROSS MOUNTAIN SPA
500057247|900076672|IMPORTADORA LAPTOP CENTER SPA
001057248|900076673|DISTRIBUIDORA LOS ROBLES LTDA
720151310|900076674|JAIME VERDUGO COLLARTE
001057139|900076675|DIVERSITY PRO
620056748|900076677|COMERCIALIZADORA NEW EQUIP SPA
730009380|900076678|MASONITE CHILE S.A.
530057390|900076679|SEMILLAS LATINOAMERICANAS S.A.
820054278|900076680|IMPORTACIONES AS LIMITADA
200382000|900076682|VETERQUIMICA S.A.
530056508|900076683|DCV COMPUTACION LIMITADA
500054242|900076684|COMERCIAL LA CASERITA LIMITADA
001057215|900076685|DIRECCION GENERAL DE AERONAUTI CA CIVIL
780051754|900076686|AGUAS GLACIAR S.A.
220057266|900076689|SOC COMERCIAL BRASIL LTDA
260057265|900076690|CUTTING Y WELDING SUPPLIES SPA
730054809|900076691|COMERCIAL MOTORSHOP LTDA
610119840|900076692|ANDRITZ CHILELTDA.
500163110|900076693|INDUSTRIAL Y COMERCIAL SPLUM L TDA
220057217|900076699|CEAZA
820954557|900076700|CNB-REUTTER S.A.
500054963|900076701|CAJA DE PREVISION DE LA DEFENS A NACION
750113780|900076702|LAHSEN HERMANOS SPA
690152830|900076707|LA FUENTE NATURAL S.A.
820056491|900076708|CONTINENTAL TIRE CHILE SPA
810056731|900076709|CENTRAL DE ABASTECIMIENTO DEL S.N.S.S
001954644|900076710|CNB-LABORATORIOS AC FARMA SPA
620057079|900076713|ALTA TECNOLOGIA VETERINARIA SA
300057291|900076714|SAAM LOGISTICS S.A
810057291|900076715|SAAM LOGISTICS S.A
770167020|900076716|SYLEX BIOMEDICA SPA
001055013|900076718|CORDILLERAS DEL NORTE SPA
690057127|900076719|MOYA VEGA OSCAR SEGUNDO Y OTRA
690055489|900076721|COMERCIAL E IMPORTADORA AUDIOMUSICA SP
001057497|900076723|PYP LTDA.
220056636|900076724|IMPORT DISTRIBUID COMERCIALIZ VIUTY LTDA
710057129|900076725|SOCIEDAD COMERCIAL ST SPA
001057271|900076726|INTEGRAOZ SPA
500057272|900076727|SOC COM EBERLEIN Y CIA LTDA
220540000|900076728|PRODUCTOS DEL MAR VENTISQUEROS S A
730057277|900076729|ORTHO SALUD LTDA
300701000|900076732|EMILIO SANDOVAL POO S.A.
690057068|900076733|INVERSIONES Y COMERCIAL DULFIN OS SPA
780057068|900076734|INVERSIONES Y COMERCIAL DULFIN OS SPA
280056427|900076735|FYS CAPACITACION EMERGENCY Y C IA LTDA
710828600|900076736|LUREYE ELECTROMECANICA SA
680054348|900076737|COMERCIAL PROMAC LIMITADA
260054961|900076739|DROGUERIA GLOBAL PHARMA SPA
770052937|900076740|NEUMASPORT S.A.
290057406|900076743|THOMAS WORKWEAR SPA
001056873|900076744|AGENCIA DEPORTIVA HGL SPA
300057248|900076747|DISTRIBUIDORA LOS ROBLES LTDA
290057248|900076748|DISTRIBUIDORA LOS ROBLES LTDA
260057248|900076749|DISTRIBUIDORA LOS ROBLES LTDA
720685300|900076750|BIOAMERICA S.A.
300057369|900076754|RACE FUELS CHILE SPA
730028175|900076755|TELECOMUNICACIONES Y SERVICIOS CONOSUR L
750028175|900076756|TELECOMUNICACIONES Y SERVICIOS CONOSUR L
680115280|900076758|ALCIA SERVICIOS S.A.
660115280|900076759|ALCIA SERVICIOS S.A.
220052066|900076760|AUTOMOTRIZ Y COMERCIAL GELLONA MEDIAVILL
240055703|900076761|VIAL Y VIVES - DSD S.A.
780057013|900076762|INGENIERIA HIDRAULICA LTDA
710055444|900076763|COMERCIALIZADORA GOLDEN BOOK L TDA
001057278|900076765|INMUNHO LTDA
220055153|900076766|DROGUERIA HOFMANN SAC
730052385|900076767|SOCIEDAD COMERCIAL A M W LTDA
220056287|900076768|SOC VINICOLA MIGUEL TORRES SA
720057183|900076770|CVF OLEOHIDRAULICA LTDA
720056287|900076771|SOC VINICOLA MIGUEL TORRES SA
220826900|900076772|BTS INTRADE LABORATORIOS S.A
001057134|900076773|VENTAS NACIONALES E INTERNACIO NALES ON
500162090|900076774|AURA INC OBSERVATORIO CERRO TOLOLO
650222500|900076775|SILPAK S.A.
820171240|900076776|PSB S.A
770028175|900076781|TELECOMUNICACIONES Y SERVICIOS CONOSUR L
610146680|900076783|LUIS FRANCISCO ESPINOZA MAIBE
280057248|900076787|DISTRIBUIDORA LOS ROBLES LTDA
220057248|900076788|DISTRIBUIDORA LOS ROBLES LTDA
600057248|900076789|DISTRIBUIDORA LOS ROBLES LTDA
610057248|900076790|DISTRIBUIDORA LOS ROBLES LTDA
001057254|900076793|FERROCONSTRU SPA
620054664|900076794|FOTOGRAFIA MUENCKE HNOS SA
220028175|900076795|TELECOMUNICACIONES Y SERVICIOS CONOSUR L
740055522|900076797|CAFFARENA S.A.
300055830|900076798|VICSA SAFETY COMERCIAL LTDA
680056287|900076799|SOC VINICOLA MIGUEL TORRES SA
530157810|900076800|LARRAIN SIERRA Y COMPANIA LIMITADA
530054958|900076801|DEL RIO REPUESTOS LTDA
770052955|900076802|MAGENS S.A.
660055153|900076803|DROGUERIA HOFMANN SAC
001057280|900076806|IMPORT Y EXP AJAX LTDA
260057279|900076807|BIG TRAIL SERVICE CHILE LTDA
001057281|900076808|SERVICIOS LOGISTICOS PACHA LTD A
600055444|900076809|COMERCIALIZADORA GOLDEN BOOK L TDA
500053556|900076810|COMUNICACION Y TELEFONIA RURAL SA
820056336|900076813|KLEEN SUPPLY SPA
690056311|900076814|IMPORT. Y COMERCIALIZADORA RE- MED LTDA
530633200|900076815|REICOTEX TECNOLOGIA SPA
290054961|900076816|DROGUERIA GLOBAL PHARMA SPA
730168940|900076817|IMP. Y EXP. ESTADO LIMITADA
260056023|900076818|SOCIEDAD INDUSTRIAL JORRATT Y ZAMORA SA
001057085|900076819|LATTY CHILE SPA
770057039|900076820|COMERCIAL BRAVO
001235100|900076821|ASTILLEROS Y SERVICIOS NAVALES SA
780052022|900076822|QUORUX CHILE SPA
690149080|900076823|ENCRYPTA CHILE S.A.
001056456|900076824|SOC. IMPORTADORA Y COMERCIALIZADORA IND
280056456|900076825|SOC. IMPORTADORA Y COMERCIALIZADORA IND
500054651|900076826|ELECTRONICA FUJICORP S.A.
680054970|900076827|COLGRAM S.A.
810054971|900076828|COLGRAM S.A.
820054971|900076829|COLGRAM S.A.
001057204|900076830|ITELECOM HOLDING CHILE SPA
220057159|900076831|INNOVANDO SALUD SPA
690057014|900076832|COMERCIAL ROSSELOT LIMITADA
290053455|900076833|SEAT S.A.
660055444|900076834|COMERCIALIZADORA GOLDEN BOOK L TDA
650108550|900076835|COMERCIAL TECNOLOGICA LTDA.
660055830|900076836|VICSA SAFETY COMERCIAL LTDA
730954631|900076840|CNB-MEDINOVA LIMITADA
730954606|900076841|CNB-MEDBIOTEC SOCIEDAD POR ACCIONES
001055267|900076842|COMERCIAL AUSTRAL VENDING SPA
290053772|900076843|ROCHE CHILE LIMITADA
001053556|900076844|COMUNICACION Y TELEFONIA RURAL SA
680057045|900076845|FABIAN ROBUSCHI Y CIA. LTDA
720954469|900076846|CNB-SOCOFAR S.A.
220056989|900076847|FREEMET COMERCIAL SPA
500057134|900076848|VENTAS NACIONALES E INTERNACIO NALES ON
690058455|900077677|MEE S. A.
260058455|900077678|MEE S. A.
650057300|900077907|FAES FARMA SALUD Y NUTRICION L TDA
710169700|900077637|NUTRIEN AG SOLUTIONS CHILE SA
720169700|900077638|NUTRIEN AG SOLUTIONS CHILE SA
740169700|900077639|NUTRIEN AG SOLUTIONS CHILE SA
800169700|900077640|NUTRIEN AG SOLUTIONS CHILE SA
810169700|900077641|NUTRIEN AG SOLUTIONS CHILE SA
820169700|900077642|NUTRIEN AG SOLUTIONS CHILE SA
770058027|900077643|LABORATORIO PASTEUR SA
230058425|900077726|CHEMOPHARMA S.A CNB DIRECTO
230058288|900077727|LOGISTICA INDUSTRIAL MIRAFLORE S
003000156|900077728|SOC IMP Y EXP SPORT T CIA LTDA
220058385|900077741|ACHA SERVICIOS LIMITADA
823000181|900077863|DERIS SA
220056610|900078354|EVER GROUP SPA
600056610|900078355|EVER GROUP SPA
690056610|900078356|EVER GROUP SPA
530055522|900078425|CAFFARENA S.A.
820112240|900077731|CIA TRATAMIENTOS DE AGUA Y COM BUSTION 
500055410|900078030|AVENDANO COM Y CONSULT DE PROD UCTOS LTD
733000169|900078041|IMPOR IVAN ARAYA E HIJOS LTDA
503000169|900078042|IMPOR IVAN ARAYA E HIJOS LTDA
820101260|900078268|EILERS Y COMPANIA LIMITADA
620055260|900078269|IMPAC S.A.
230057473|900078442|COMERCIALIZADORA DIUANA Y BERC OVICH LT
500057342|900076853|IMP Y COM. CLAUDIA LARRONDO B EIRL
620056850|900076854|LTO INGENIERIA Y CONSTRUCCION SPA
220109920|900076855|HELIOS S.A.
500051791|900076856|APL LOGISTICS CHILE S A
740054760|900076857|GLAM S.A.
001162050|900076858|SOC COMERCIAL DIPER Y CIA LTDA
500057442|900076860|IMP Y PROD DE ELEMENTOS DECORA TIVOS SP
001705800|900076861|LLORENTE INDUSTRIAL S A
200056805|900076862|COMERCIAL MSM LIMITADA
001057154|900076864|SOC COMERCIAL EN ACERO Y TECNO LOGIA AC
650057248|900076866|DISTRIBUIDORA LOS ROBLES LTDA
620057248|900076867|DISTRIBUIDORA LOS ROBLES LTDA
660057248|900076868|DISTRIBUIDORA LOS ROBLES LTDA
680057248|900076869|DISTRIBUIDORA LOS ROBLES LTDA
780145400|900076870|INVERSIONES BAUM S.A.
500057248|900076872|DISTRIBUIDORA LOS ROBLES LTDA
280055013|900076873|CORDILLERAS DEL NORTE SPA
190055013|900076874|CORDILLERAS DEL NORTE SPA
220057461|900076877|SERV SOPORTE LOGIST Y ASESORIAS PARA LA 
